index	armId
2600	15249
2601	15269
2602	15315
2603	15333
2604	15482
2605	15527
2606	16067
2607	16076
2608	16340
2609	17157
2610	17437
2611	17490
2612	17609
2613	17932
2614	18117
2615	18363
2616	18659
2617	18660
2618	18665
2619	882
2620	2472
2621	2481
2622	3279
2623	3359
2624	3447
2625	7375
2626	2497
2627	2551
2628	2568
2629	3758
2630	5894
2631	6950
2632	14641
2633	755
2634	2573
2635	2577
2636	2587
2637	2600
2638	5429
2639	2601
2640	754
2641	1041
2642	1047
2643	1188
2644	1671
2645	1853
2646	1857
2647	1868
2648	1872
2649	1910
2650	1919
2651	2192
2652	2210
2653	2430
2654	2617
2655	2618
2656	2621
2657	2959
2658	4168
2659	5076
2660	5082
2661	5969
2662	6194
2663	7831
2664	8384
2665	10249
2666	10583
2667	15283
2668	205
2669	434
2670	602
2671	1643
2672	2424
2673	2444
2674	2625
2675	2626
2676	2627
2677	2628
2678	2630
2679	2632
2680	2636
2681	2639
2682	2640
2683	2641
2684	2840
2685	3057
2686	4216
2687	4394
2688	4827
2689	5216
2690	13448
2691	14019
2692	2651
2693	5547
2694	362
2695	383
2696	422
2697	452
2698	453
2699	532
2700	693
2701	705
2702	708
2703	714
2704	725
2705	770
2706	813
2707	840
2708	1035
2709	1038
2710	1040
2711	1186
2712	1193
2713	1198
2714	1201
2715	1339
2716	1515
2717	1545
2718	1654
2719	1662
2720	1669
2721	1681
2722	1760
2723	1764
2724	1776
2725	1905
2726	1977
2727	2070
2728	2077
2729	2127
2730	2379
2731	2525
2732	2652
2733	2653
2734	2655
2735	2656
2736	2657
2737	2658
2738	2660
2739	2661
2740	2662
2741	2663
2742	2664
2743	2665
2744	2666
2745	2791
2746	2841
2747	2967
2748	2986
2749	3307
2750	3384
2751	3478
2752	3871
2753	4346
2754	4349
2755	4375
2756	4459
2757	4466
2758	4618
2759	4708
2760	4791
2761	4793
2762	4801
2763	4823
2764	4828
2765	4839
2766	4849
2767	5092
2768	5310
2769	5454
2770	5586
2771	5616
2772	5772
2773	5780
2774	5934
2775	5950
2776	5958
2777	6120
2778	6123
2779	6132
2780	6147
2781	6453
2782	6534
2783	6600
2784	6601
2785	6616
2786	6766
2787	6794
2788	6796
2789	6944
2790	7091
2791	7322
2792	7334
2793	7418
2794	7832
2795	7834
2796	8192
2797	8347
2798	8365
2799	8398
2800	8492
2801	8708
2802	8713
2803	9351
2804	9663
2805	9713
2806	9743
2807	10318
2808	10582
2809	10693
2810	10806
2811	10924
2812	11058
2813	11158
2814	11182
2815	11313
2816	11763
2817	11803
2818	12039
2819	12072
2820	12104
2821	12791
2822	12941
2823	13742
2824	13939
2825	14271
2826	14341
2827	14515
2828	14629
2829	15284
2830	15686
2831	16665
2832	17787
2833	18579
2834	2680
2835	2685
2836	2700
2837	2710
2838	2725
2839	2733
2840	1260
2841	2752
2842	6661
2843	16551
2844	179
2845	1091
2846	2350
2847	2363
2848	2781
2849	2785
2850	3096
2851	5004
2852	13531
2853	13582
2854	15483
2855	16432
2856	409
2857	2802
2858	9013
2859	10967
2860	107
2861	763
2862	780
2863	818
2864	850
2865	1191
2866	1203
2867	1516
2868	2674
2869	2747
2870	2811
2871	2812
2872	2814
2873	2815
2874	2817
2875	2819
2876	2820
2877	2826
2878	2829
2879	3528
2880	3805
2881	3817
2882	3827
2883	4173
2884	4228
2885	4999
2886	5030
2887	5048
2888	5924
2889	6133
2890	6830
2891	6843
2892	7018
2893	9636
2894	10890
2895	11038
2896	11475
2897	11625
2898	13010
2899	13398
2900	13646
2901	13950
2902	17736
2903	18318
2904	2833
2905	5536
2906	2862
2907	2867
2908	2882
2909	2886
2910	2887
2911	2889
2912	12083
2913	2916
2914	6344
2915	75
2916	83
2917	95
2918	285
2919	351
2920	627
2921	900
2922	905
2923	971
2924	992
2925	1025
2926	1600
2927	1794
2928	1820
2929	1825
2930	1828
2931	1832
2932	1850
2933	2487
2934	2558
2935	2900
2936	2933
2937	2934
2938	2935
2939	2939
2940	3067
2941	3104
2942	3301
2943	3867
2944	3876
2945	3936
2946	3964
2947	3978
2948	3980
2949	4043
2950	4554
2951	4979
2952	4981
2953	4993
2954	5045
2955	5188
2956	5436
2957	5550
2958	6069
2959	6728
2960	6734
2961	6735
2962	6736
2963	6737
2964	6852
2965	7068
2966	7069
2967	7075
2968	7138
2969	7934
2970	8069
2971	8140
2972	8169
2973	8367
2974	8497
2975	8498
2976	8555
2977	8573
2978	8820
2979	8848
2980	8994
2981	9647
2982	9826
2983	9861
2984	9892
2985	9907
2986	9911
2987	9969
2988	10041
2989	10156
2990	10625
2991	10626
2992	11028
2993	11345
2994	11730
2995	11956
2996	12351
2997	12352
2998	12401
2999	12681
3000	12876
3001	13151
3002	13160
3003	13879
3004	14534
3005	14814
3006	15036
3007	15451
3008	15587
3009	15678
3010	16141
3011	17332
3012	17512
3013	17515
3014	17528
3015	17648
3016	17794
3017	18282
3018	18288
3019	18647
3020	2946
3021	2949
3022	2954
3023	824
3024	924
3025	2963
3026	2966
3027	2974
3028	13211
3029	527
3030	1380
3031	1099
3032	3030
3033	3031
3034	3033
3035	178
3036	201
3037	408
3038	460
3039	738
3040	1052
3041	1604
3042	1788
3043	1796
3044	2193
3045	2383
3046	2646
3047	2737
3048	3027
3049	3045
3050	3047
3051	3049
3052	3050
3053	3051
3054	3053
3055	3055
3056	3056
3057	4024
3058	4105
3059	4306
3060	4502
3061	4949
3062	5545
3063	5784
3064	6193
3065	6263
3066	6267
3067	6451
3068	6626
3069	7008
3070	7947
3071	8671
3072	8741
3073	10433
3074	10491
3075	11170
3076	11332
3077	13843
3078	16498
3079	16713
3080	18213
3081	18382
3082	18387
3083	1470
3084	965
3085	1927
3086	2062
3087	3088
3088	3095
3089	3103
3090	1441
3091	3147
3092	3153
3093	3154
3094	528
3095	2984
3096	3174
3097	4576
3098	8360
3099	3176
3100	3178
3101	3501
3102	5184
3103	7514
3104	16617
3105	54
3106	485
3107	2022
3108	3173
3109	3199
3110	3377
3111	3388
3112	3856
3113	4469
3114	5228
3115	7094
3116	246
3117	1135
3118	1718
3119	2024
3120	7452
3121	2378
3122	3243
3123	17479
3124	126
3125	1988
3126	2285
3127	2524
3128	3248
3129	3249
3130	3252
3131	3253
3132	5475
3133	10738
3134	12002
3135	3276
3136	566
3137	576
3138	584
3139	987
3140	1819
3141	2079
3142	2391
3143	3062
3144	3392
3145	3874
3146	5786
3147	5982
3148	6522
3149	7119
3150	7590
3151	7841
3152	7845
3153	8844
3154	8857
3155	10394
3156	11427
3157	13910
3158	13917
3159	14518
3160	16333
3161	17082
3162	17766
3163	3319
3164	6869
3165	8245
3166	2427
3167	3327
3168	3328
3169	3329
3170	3331
3171	3332
3172	3333
3173	4867
3174	5778
3175	3348
3176	261
3177	266
3178	270
3179	307
3180	439
3181	524
3182	697
3183	758
3184	981
3185	1247
3186	1397
3187	1438
3188	1507
3189	1511
3190	1520
3191	1572
3192	1590
3193	1601
3194	1674
3195	1793
3196	2080
3197	2393
3198	2407
3199	2428
3200	2616
3201	2983
3202	3110
3203	3187
3204	3368
3205	3374
3206	3488
3207	3757
3208	3920
3209	4229
3210	4260
3211	4688
3212	4716
3213	5097
3214	5119
3215	5191
3216	5226
3217	5359
3218	5416
3219	5441
3220	5923
3221	5939
3222	6137
3223	6246
3224	6377
3225	6544
3226	6558
3227	6567
3228	6769
3229	7077
3230	7288
3231	7449
3232	7724
3233	7835
3234	8002
3235	8188
3236	8221
3237	8409
3238	8707
3239	8768
3240	9230
3241	10075
3242	10369
3243	10963
3244	11081
3245	11462
3246	11502
3247	11579
3248	11722
3249	11726
3250	11813
3251	12023
3252	12890
3253	13395
3254	13716
3255	13832
3256	14692
3257	15236
3258	15260
3259	15952
3260	15954
3261	16324
3262	16746
3263	16823
3264	16871
3265	18368
3266	18551
3267	1445
3268	2861
3269	4512
3270	4710
3271	16105
3272	3381
3273	223
3274	1424
3275	1678
3276	2435
3277	2538
3278	3398
3279	3402
3280	3403
3281	6693
3282	8376
3283	8720
3284	12302
3285	15327
3286	15821
3287	16927
3288	47
3289	2003
3290	2006
3291	2151
3292	2828
3293	2964
3294	3405
3295	3406
3296	3410
3297	3417
3298	3418
3299	3419
3300	3423
3301	3424
3302	3509
3303	3720
3304	3782
3305	3810
3306	3940
3307	4605
3308	4690
3309	4691
3310	4692
3311	5173
3312	5348
3313	6134
3314	6570
3315	6576
3316	7644
3317	8420
3318	10740
3319	10820
3320	16546
3321	15
3322	953
3323	866
3324	3437
3325	3438
3326	3440
3327	3448
3328	5672
3329	6256
3330	7357
3331	8774
3332	17325
3333	6165
3334	3484
3335	3490
3336	3492
3337	66
3338	90
3339	296
3340	641
3341	674
3342	867
3343	888
3344	909
3345	1053
3346	1456
3347	1935
3348	2390
3349	2506
3350	2518
3351	2521
3352	3076
3353	3129
3354	3311
3355	3320
3356	3459
3357	3969
3358	3991
3359	3992
3360	4113
3361	4487
3362	4566
3363	4571
3364	4619
3365	4706
3366	5018
3367	5487
3368	5615
3369	5684
3370	6931
3371	7129
3372	7290
3373	7292
3374	7302
3375	7321
3376	7445
3377	7501
3378	8042
3379	8068
3380	8595
3381	8605
3382	8759
3383	8957
3384	10172
3385	11080
3386	12357
3387	13351
3388	13352
3389	14189
3390	14222
3391	14260
3392	14529
3393	14634
3394	14638
3395	14707
3396	15038
3397	15443
3398	15533
3399	16221
3400	17612
3401	810
3402	3236
3403	3543
3404	3544
3405	3545
3406	3549
3407	3553
3408	3565
3409	3566
3410	5459
3411	5667
3412	6812
3413	8881
3414	10069
3415	2021
3416	14315
3417	2465
3418	2979
3419	3600
3420	3765
3421	8310
3422	8318
3423	9425
3424	10183
3425	11973
3426	12478
3427	12688
3428	12689
3429	12690
3430	13835
3431	1875
3432	12989
3433	1452
3434	3668
3435	3669
3436	12164
3437	1956
3438	3695
3439	3702
3440	5868
3441	6448
3442	10549
3443	17687
3444	12
3445	825
3446	839
3447	842
3448	1196
3449	1214
3450	1281
3451	1547
3452	1555
3453	1557
3454	1561
3455	1563
3456	1566
3457	1569
3458	1570
3459	1876
3460	2143
3461	2148
3462	2165
3463	2173
3464	2496
3465	2594
3466	2678
3467	2679
3468	2683
3469	2689
3470	2697
3471	2727
3472	2744
3473	2763
3474	2771
3475	3239
3476	3242
3477	3246
3478	3717
3479	3718
3480	3722
3481	3725
3482	3728
3483	3729
3484	3800
3485	4015
3486	4021
3487	4226
3488	4265
3489	4275
3490	4805
3491	4861
3492	5068
3493	5100
3494	5105
3495	5108
3496	5360
3497	6240
3498	6271
3499	6289
3500	6797
3501	6819
3502	7051
3503	7775
3504	7941
3505	7991
3506	8211
3507	8251
3508	8258
3509	8259
3510	8298
3511	8510
3512	8912
3513	9211
3514	9997
3515	10095
3516	10410
3517	11018
3518	11354
3519	11515
3520	11936
3521	14200
3522	14840
3523	15633
3524	16181
3525	16527
3526	16595
3527	16899
3528	17953
3529	17961
3530	18071
3531	18137
3532	18205
3533	445
3534	1101
3535	1195
3536	1518
3537	1972
3538	2125
3539	2226
3540	2271
3541	2602
3542	3475
3543	3730
3544	3731
3545	3732
3546	3733
3547	4040
3548	4063
3549	6303
3550	6389
3551	8587
3552	8701
3553	10383
3554	12043
3555	12759
3556	14666
3557	17589
3558	17735
3559	539
3560	2614
3561	4303
3562	4627
3563	13425
3564	1958
3565	11549
3566	11963
3567	3105
3568	3751
3569	3753
3570	3760
3571	5810
3572	9190
3573	23
3574	710
3575	806
3576	942
3577	1113
3578	1134
3579	1350
3580	1353
3581	1363
3582	1371
3583	1374
3584	1411
3585	2009
3586	2381
3587	2569
3588	2746
3589	2975
3590	3660
3591	3776
3592	3789
3593	3792
3594	3901
3595	4326
3596	4335
3597	4952
3598	5689
3599	6290
3600	8386
3601	8993
3602	9222
3603	9423
3604	9913
3605	13087
3606	13815
3607	13918
3608	13923
3609	14469
3610	14876
3611	15989
3612	1992
3613	1994
3614	2654
3615	3788
3616	10571
3617	3794
3618	3815
3619	1553
3620	3862
3621	3875
3622	10848
3623	1167
3624	1688
3625	1781
3626	3280
3627	3425
3628	3663
3629	3897
3630	9706
3631	13668
3632	3911
3633	3939
3634	4363
3635	9829
3636	13817
3637	1689
3638	2206
3639	7788
3640	12482
3641	252
3642	479
3643	803
3644	1056
3645	3305
3646	3573
3647	3949
3648	3950
3649	3951
3650	3952
3651	3953
3652	3955
3653	3956
3654	3957
3655	3958
3656	3959
3657	3960
3658	3961
3659	3962
3660	3963
3661	3965
3662	3967
3663	3968
3664	3970
3665	3971
3666	3972
3667	3973
3668	3974
3669	3975
3670	3976
3671	3977
3672	3979
3673	3981
3674	3983
3675	4352
3676	4465
3677	4621
3678	4674
3679	4686
3680	5179
3681	5458
3682	5569
3683	5677
3684	5779
3685	5973
3686	6721
3687	7688
3688	7994
3689	8017
3690	8056
3691	8135
3692	8191
3693	9030
3694	10460
3695	11168
3696	11720
3697	12965
3698	13357
3699	13364
3700	14516
3701	14576
3702	15324
3703	15532
3704	15707
3705	16765
3706	17486
3707	18300
3708	18644
3709	2189
3710	2579
3711	2586
3712	3727
3713	3997
3714	3998
3715	3999
3716	4000
3717	4001
3718	4002
3719	4003
3720	4005
3721	4007
3722	4008
3723	4017
3724	4018
3725	4020
3726	9533
3727	9666
3728	13680
3729	4023
3730	13900
3731	426
3732	4061
3733	6790
3734	9959
3735	1691
3736	1861
3737	2211
3738	4106
3739	5968
3740	9317
3741	9804
3742	12311
3743	12983
3744	13844
3745	15502
3746	837
3747	4154
3748	4156
3749	4157
3750	4159
3751	4191
3752	5317
3753	12773
3754	814
3755	829
3756	832
3757	2182
3758	2190
3759	2203
3760	2382
3761	2429
3762	2794
3763	3927
3764	4102
3765	4166
3766	4167
3767	4170
3768	4171
3769	4172
3770	4174
3771	4178
3772	4181
3773	4948
3774	5961
3775	6012
3776	7113
3777	7776
3778	8244
3779	8348
3780	8735
3781	9943
3782	12780
3783	14848
3784	14892
3785	18530
3786	3453
3787	3737
3788	4183
3789	4202
3790	16878
3791	774
3792	2204
3793	2693
3794	3362
3795	3721
3796	3995
3797	4108
3798	4225
3799	4227
3800	4230
3801	4231
3802	4232
3803	4236
3804	4237
3805	4238
3806	4239
3807	4909
3808	4996
3809	5111
3810	5116
3811	5117
3812	5967
3813	6436
3814	6445
3815	7708
3816	8274
3817	8403
3818	8621
3819	8782
3820	9934
3821	11265
3822	11393
3823	15498
3824	16437
3825	17451
3826	17633
3827	17636
3828	4246
3829	10758
3830	359
3831	28
3832	1276
3833	1522
3834	4266
3835	4267
3836	4268
3837	4269
3838	4270
3839	4281
3840	8530
3841	3046
3842	4314
3843	4315
3844	7268
3845	4320
3846	2081
3847	2522
3848	11450
3849	4355
3850	235
3851	608
3852	682
3853	743
3854	858
3855	1150
3856	1159
3857	1176
3858	1508
3859	1535
3860	1650
3861	1826
3862	1914
3863	1991
3864	2281
3865	2297
3866	2375
3867	2402
3868	2415
3869	2416
3870	2484
3871	2488
3872	2583
3873	2642
3874	2823
3875	3037
3876	3038
3877	3202
3878	3216
3879	3298
3880	3343
3881	3445
3882	3446
3883	3505
3884	3508
3885	3556
3886	3686
3887	3694
3888	3786
3889	4077
3890	4081
3891	4083
3892	4273
3893	4357
3894	4395
3895	4396
3896	4397
3897	4398
3898	4399
3899	4407
3900	4408
3901	4409
3902	4410
3903	4411
3904	4413
3905	4414
3906	4415
3907	4416
3908	4417
3909	4418
3910	4419
3911	4420
3912	4422
3913	4536
3914	4610
3915	4721
3916	4778
3917	4863
3918	4875
3919	5153
3920	5169
3921	5180
3922	5186
3923	5295
3924	5338
3925	5412
3926	5414
3927	5417
3928	5818
3929	5842
3930	5861
3931	5876
3932	6126
3933	6159
3934	6295
3935	6407
3936	6532
3937	6542
3938	6677
3939	6724
3940	6764
3941	6828
3942	6911
3943	7151
3944	7235
3945	7264
3946	7359
3947	7407
3948	7675
3949	7679
3950	7699
3951	7700
3952	7814
3953	7904
3954	8014
3955	8494
3956	8868
3957	8871
3958	8945
3959	9439
3960	9446
3961	9449
3962	9455
3963	9458
3964	9467
3965	9487
3966	9716
3967	9962
3968	10026
3969	10447
3970	10522
3971	10545
3972	10620
3973	10977
3974	10981
3975	11087
3976	11207
3977	11464
3978	11737
3979	11960
3980	12165
3981	12166
3982	12276
3983	12291
3984	12322
3985	12359
3986	12548
3987	12572
3988	12727
3989	13014
3990	13221
3991	13315
3992	13317
3993	13563
3994	13621
3995	13702
3996	13708
3997	13757
3998	13759
3999	13899
4000	14052
4001	14669
4002	14845
4003	14879
4004	15345
4005	15643
4006	15688
4007	15844
4008	15854
4009	15855
4010	15916
4011	16255
4012	16358
4013	16453
4014	16532
4015	16862
4016	17052
4017	17158
4018	17306
4019	17503
4020	18042
4021	18081
4022	18631
4023	18632
4024	4426
4025	4440
4026	92
4027	864
4028	871
4029	1003
4030	1005
4031	1207
4032	1213
4033	1707
4034	1957
4035	2480
4036	2495
4037	2633
4038	2648
4039	2708
4040	3119
4041	3282
4042	3286
4043	3291
4044	3306
4045	3442
4046	3530
4047	3613
4048	3784
4049	3884
4050	3890
4051	3942
4052	4068
4053	4073
4054	4109
4055	4250
4056	4538
4057	4622
4058	4792
4059	4795
4060	4809
4061	4978
4062	5159
4063	5170
4064	5254
4065	5303
4066	5381
4067	5471
4068	5623
4069	5658
4070	5770
4071	5785
4072	5790
4073	5900
4074	5917
4075	5918
4076	5920
4077	5926
4078	6146
4079	6180
4080	6241
4081	6556
4082	6698
4083	6776
4084	6782
4085	6788
4086	6791
4087	6833
4088	6939
4089	7144
4090	7345
4091	7346
4092	7411
4093	7670
4094	7878
4095	8543
4096	8549
4097	8668
4098	8672
4099	8831
4100	9032
4101	9147
4102	9338
4103	9419
4104	9469
4105	9505
4106	9591
4107	9642
4108	9823
4109	9824
4110	9825
4111	9993
4112	10111
4113	10115
4114	10119
4115	10123
4116	10174
4117	10444
4118	10596
4119	10662
4120	10742
4121	10743
4122	10753
4123	10756
4124	10761
4125	10764
4126	10794
4127	10847
4128	11215
4129	11243
4130	11244
4131	11733
4132	11898
4133	11900
4134	11913
4135	12009
4136	12130
4137	12219
4138	12220
4139	12298
4140	12603
4141	12725
4142	13004
4143	13084
4144	13086
4145	13156
4146	13176
4147	13177
4148	13178
4149	13416
4150	13427
4151	13529
4152	13532
4153	13558
4154	13892
4155	14088
4156	14106
4157	14144
4158	14299
4159	14385
4160	14402
4161	15122
4162	15124
4163	15125
4164	15164
4165	15387
4166	15586
4167	15637
4168	15641
4169	15771
4170	15839
4171	15866
4172	15991
4173	16466
4174	16517
4175	16859
4176	17044
4177	17253
4178	17478
4179	17505
4180	17702
4181	17889
4182	17907
4183	18224
4184	18295
4185	44
4186	661
4187	720
4188	746
4189	809
4190	811
4191	828
4192	831
4193	833
4194	845
4195	1187
4196	1204
4197	1216
4198	1221
4199	1349
4200	1364
4201	1368
4202	1523
4203	1525
4204	1526
4205	1528
4206	1530
4207	1533
4208	1540
4209	1548
4210	1550
4211	1554
4212	1559
4213	1568
4214	1577
4215	1712
4216	1798
4217	1913
4218	2032
4219	2155
4220	2166
4221	2186
4222	2195
4223	2198
4224	2200
4225	2202
4226	2209
4227	2373
4228	2541
4229	2576
4230	2588
4231	2717
4232	2728
4233	2732
4234	2735
4235	2740
4236	2743
4237	2750
4238	2755
4239	2765
4240	2774
4241	2830
4242	2873
4243	2943
4244	2944
4245	2951
4246	2970
4247	3028
4248	3029
4249	3032
4250	3043
4251	3369
4252	3548
4253	3637
4254	3734
4255	3785
4256	3797
4257	3799
4258	3819
4259	3836
4260	3837
4261	4004
4262	4013
4263	4093
4264	4096
4265	4101
4266	4107
4267	4163
4268	4211
4269	4276
4270	4277
4271	4290
4272	4298
4273	4299
4274	4327
4275	4496
4276	4497
4277	4498
4278	4499
4279	4500
4280	4501
4281	4504
4282	4505
4283	4506
4284	4507
4285	4509
4286	4510
4287	4511
4288	4550
4289	4669
4290	4673
4291	4774
4292	4781
4293	4794
4294	4803
4295	4905
4296	4935
4297	4936
4298	4937
4299	4938
4300	4940
4301	4943
4302	4944
4303	4946
4304	4947
4305	4985
4306	5066
4307	5101
4308	5104
4309	5134
4310	5147
4311	5222
4312	5223
4313	5253
4314	5366
4315	5525
4316	5597
4317	5598
4318	5600
4319	5604
4320	5606
4321	5609
4322	5880
4323	5963
4324	6010
4325	6014
4326	6016
4327	6018
4328	6027
4329	6264
4330	6268
4331	6435
4332	6444
4333	6548
4334	6760
4335	6802
4336	6805
4337	6811
4338	6837
4339	6850
4340	7007
4341	7366
4342	7419
4343	7509
4344	7755
4345	7768
4346	7924
4347	8108
4348	8277
4349	8293
4350	8294
4351	8295
4352	8296
4353	8300
4354	8302
4355	8464
4356	8473
4357	8599
4358	8627
4359	8730
4360	8821
4361	8880
4362	8905
4363	8921
4364	8931
4365	8947
4366	9120
4367	9128
4368	9207
4369	9213
4370	9214
4371	9260
4372	9452
4373	9504
4374	9639
4375	9761
4376	9765
4377	9828
4378	9961
4379	9963
4380	9970
4381	10030
4382	10034
4383	10449
4384	10495
4385	10501
4386	10525
4387	10573
4388	10647
4389	10650
4390	10765
4391	10768
4392	10870
4393	10954
4394	11004
4395	11005
4396	11031
4397	11032
4398	11042
4399	11102
4400	11115
4401	11160
4402	11258
4403	11526
4404	11597
4405	11604
4406	11616
4407	11617
4408	11817
4409	11826
4410	11865
4411	11986
4412	11994
4413	12391
4414	12637
4415	12648
4416	12779
4417	12829
4418	13154
4419	13431
4420	13631
4421	13645
4422	13727
4423	13846
4424	13847
4425	13894
4426	14031
4427	14119
4428	14154
4429	14157
4430	14304
4431	14601
4432	14792
4433	14796
4434	14827
4435	14890
4436	15050
4437	15053
4438	15204
4439	15846
4440	15948
4441	16003
4442	16184
4443	16188
4444	16272
4445	16344
4446	16355
4447	16493
4448	16495
4449	16659
4450	16833
4451	16961
4452	16971
4453	17208
4454	17228
4455	17413
4456	17432
4457	17480
4458	18135
4459	18321
4460	18487
4461	18503
4462	18543
4463	18544
4464	393
4465	1904
4466	1918
4467	2092
4468	2094
4469	2799
4470	2803
4471	4515
4472	4516
4473	219
4474	231
4475	609
4476	885
4477	984
4478	1136
4479	1164
4480	1721
4481	3000
4482	3001
4483	3016
4484	3131
4485	3145
4486	3450
4487	4064
4488	4094
4489	4524
4490	4526
4491	4529
4492	4532
4493	4535
4494	4539
4495	4544
4496	5296
4497	5659
4498	6148
4499	6182
4500	6403
4501	6824
4502	7133
4503	7683
4504	8130
4505	8866
4506	10691
4507	10970
4508	13368
4509	13539
4510	14084
4511	14301
4512	14632
4513	15749
4514	15865
4515	16663
4516	16977
4517	17049
4518	17050
4519	17054
4520	17920
4521	39
4522	248
4523	400
4524	805
4525	946
4526	1059
4527	1183
4528	1592
4529	1599
4530	1603
4531	1777
4532	1833
4533	2019
4534	2054
4535	2091
4536	2227
4537	2252
4538	2253
4539	2395
4540	2479
4541	2809
4542	2906
4543	2919
4544	2925
4545	3081
4546	3128
4547	3177
4548	3428
4549	3542
4550	3628
4551	3673
4552	3735
4553	3866
4554	3878
4555	3893
4556	3914
4557	4089
4558	4258
4559	4264
4560	4331
4561	4549
4562	4553
4563	4761
4564	4773
4565	5709
4566	5929
4567	6181
4568	6388
4569	6543
4570	6640
4571	6997
4572	7005
4573	7099
4574	7422
4575	7458
4576	7463
4577	7914
4578	7920
4579	8023
4580	8190
4581	8646
4582	8800
4583	8843
4584	8916
4585	9141
4586	9187
4587	9811
4588	10127
4589	10157
4590	10180
4591	10385
4592	10526
4593	10665
4594	10677
4595	10865
4596	10973
4597	10980
4598	11155
4599	11218
4600	11220
4601	11517
4602	11739
4603	12033
4604	12036
4605	12951
4606	13063
4607	13219
4608	13433
4609	13936
4610	14121
4611	14141
4612	14240
4613	14423
4614	14811
4615	15049
4616	15179
4617	15218
4618	15905
4619	15919
4620	16427
4621	16431
4622	16628
4623	16641
4624	16662
4625	16674
4626	17283
4627	18453
4628	4556
4629	309
4630	2515
4631	4565
4632	4568
4633	8096
4634	10987
4635	1640
4636	2921
4637	4583
4638	4589
4639	6916
4640	4607
4641	311
4642	575
4643	578
4644	670
4645	915
4646	1057
4647	1392
4648	1576
4649	1595
4650	1767
4651	1847
4652	1980
4653	2135
4654	2175
4655	2176
4656	2539
4657	2905
4658	2929
4659	2990
4660	3219
4661	3237
4662	3310
4663	3371
4664	3625
4665	3650
4666	3681
4667	3683
4668	3713
4669	4252
4670	4263
4671	4385
4672	4570
4673	4573
4674	4574
4675	4582
4676	4617
4677	4767
4678	4811
4679	4814
4680	4920
4681	5038
4682	5042
4683	5268
4684	5472
4685	5474
4686	5534
4687	5655
4688	5683
4689	5728
4690	5789
4691	5814
4692	5822
4693	5829
4694	5836
4695	5942
4696	6196
4697	6201
4698	6346
4699	6562
4700	6564
4701	6679
4702	6902
4703	7041
4704	7137
4705	7247
4706	7260
4707	7435
4708	7446
4709	7448
4710	7533
4711	7668
4712	7781
4713	7868
4714	8155
4715	8161
4716	8267
4717	8283
4718	8311
4719	8592
4720	8718
4721	8761
4722	8878
4723	9086
4724	9401
4725	9549
4726	9821
4727	10047
4728	10130
4729	10133
4730	10290
4731	10390
4732	10514
4733	10906
4734	11395
4735	11486
4736	11572
4737	11685
4738	11718
4739	11756
4740	11765
4741	11781
4742	11836
4743	12397
4744	12567
4745	12897
4746	12902
4747	12903
4748	12959
4749	12990
4750	13019
4751	13712
4752	14300
4753	14338
4754	14367
4755	14537
4756	14723
4757	14749
4758	14902
4759	15214
4760	15744
4761	15920
4762	15999
4763	16524
4764	16695
4765	17993
4766	18335
4767	18458
4768	2134
4769	4625
4770	4626
4771	4628
4772	4629
4773	4630
4774	4631
4775	4632
4776	4633
4777	4634
4778	4638
4779	4639
4780	4651
4781	652
4782	4242
4783	4687
4784	1931
4785	4162
4786	4695
4787	5526
4788	158
4789	4712
4790	10918
4791	4737
4792	4738
4793	4739
4794	4753
4795	338
4796	4768
4797	1184
4798	1401
4799	4436
4800	4772
4801	4775
4802	5065
4803	5309
4804	6247
4805	7634
4806	10697
4807	10703
4808	11581
4809	16591
4810	16737
4811	4784
4812	10689
4813	7681
4814	323
4815	1032
4816	4575
4817	4813
4818	4829
4819	2156
4820	4852
4821	6439
4822	11635
4823	13451
4824	4894
4825	8239
4826	17419
4827	4921
4828	1542
4829	1567
4830	4934
4831	4939
4832	5141
4833	14831
4834	1726
4835	2405
4836	4951
4837	4954
4838	12283
4839	12577
4840	5276
4841	5562
4842	160
4843	186
4844	637
4845	1018
4846	1031
4847	1255
4848	1269
4849	1321
4850	1818
4851	3156
4852	3255
4853	3266
4854	3495
4855	3674
4856	3675
4857	3832
4858	3909
4859	3916
4860	3918
4861	4075
4862	4600
4863	4977
4864	4983
4865	4984
4866	4988
4867	4990
4868	4991
4869	5181
4870	5345
4871	5432
4872	5480
4873	5494
4874	5507
4875	5516
4876	5517
4877	5524
4878	6222
4879	6585
4880	6739
4881	6778
4882	6930
4883	7194
4884	7587
4885	7667
4886	7727
4887	8024
4888	8443
4889	8779
4890	9037
4891	9392
4892	9658
4893	9720
4894	9734
4895	9869
4896	9992
4897	10146
4898	10634
4899	11136
4900	11339
4901	11690
4902	11793
4903	12138
4904	12195
4905	12550
4906	12728
4907	12787
4908	13340
4909	13393
4910	13719
4911	13749
4912	13941
4913	14646
4914	14727
4915	15256
4916	15258
4917	15544
4918	15729
4919	15795
4920	16139
4921	16503
4922	17281
4923	17340
4924	17350
4925	17360
4926	17398
4927	17645
4928	17646
4929	17825
4930	18009
4931	18037
4932	18038
4933	18297
4934	18330
4935	18456
4936	18460
4937	18677
4938	4994
4939	8232
4940	5017
4941	2711
4942	5307
4943	761
4944	5061
4945	5062
4946	5071
4947	12282
4948	2512
4949	3324
4950	5077
4951	5078
4952	5083
4953	5089
4954	5095
4955	5335
