index	armId
20783	31722
20784	31724
20785	31727
20786	31730
20787	31731
20788	31732
20789	31733
20790	31734
20791	31737
20792	31739
20793	31740
20794	31743
20795	31744
20796	31746
20797	31747
20798	31748
20799	31749
20800	31750
20801	31751
20802	31752
20803	31753
20804	31754
20805	31755
20806	31756
20807	31757
20808	31759
20809	31760
20810	31761
20811	31762
20812	31763
20813	31764
20814	31765
20815	31767
20816	31768
20817	31769
20818	31770
20819	31772
20820	31785
20821	31786
20822	31787
20823	31788
20824	31789
20825	31790
20826	31792
20827	31794
20828	24471
20829	31796
20830	31797
20831	31798
20832	31799
20833	31800
20834	31801
20835	31802
20836	31803
20837	31804
20838	31805
20839	31806
20840	31807
20841	31808
20842	31809
20843	31812
20844	31817
20845	31818
20846	31820
20847	31822
20848	31825
20849	31827
20850	31828
20851	31832
20852	31833
20853	31834
20854	31838
20855	31839
20856	31840
20857	31841
20858	31843
20859	31845
20860	31848
20861	31850
20862	31851
20863	31853
20864	31855
20865	31856
20866	31857
20867	31858
20868	31859
20869	31860
20870	31861
20871	31862
20872	31863
20873	31864
20874	31865
20875	31866
20876	31867
20877	31868
20878	31872
20879	31873
20880	31874
20881	31875
20882	31876
20883	31877
20884	31878
20885	31881
20886	31882
20887	31883
20888	31884
20889	31885
20890	31886
20891	31887
20892	31888
20893	31890
20894	31891
20895	31894
20896	31897
20897	31898
20898	31900
20899	31901
20900	31902
20901	31903
20902	31904
20903	31905
20904	31906
20905	31907
20906	31909
20907	31910
20908	31911
20909	31912
20910	31913
20911	31914
20912	31915
20913	31916
20914	31917
20915	31918
20916	31919
20917	31920
20918	31921
20919	31922
20920	31923
20921	31924
20922	31927
20923	31928
20924	31931
20925	31932
20926	31933
20927	31934
20928	31935
20929	31936
20930	31937
20931	31938
20932	31939
20933	31941
20934	31942
20935	31944
20936	31945
20937	31946
20938	31947
20939	31948
20940	31949
20941	31950
20942	31951
20943	31953
20944	31954
20945	31955
20946	31956
20947	31958
20948	31959
20949	31960
20950	31962
20951	31963
20952	31964
20953	31965
20954	31966
20955	31967
20956	31968
20957	31969
20958	31971
20959	31972
20960	31973
20961	31974
20962	31975
20963	31976
20964	31977
20965	31978
20966	31979
20967	31980
20968	31981
20969	31982
20970	31983
20971	31984
20972	31986
20973	31987
20974	31988
20975	31989
20976	31990
20977	31991
20978	16975
20979	31992
20980	31993
20981	31994
20982	31995
20983	31997
20984	31999
20985	32000
20986	32001
20987	32002
20988	32004
20989	32005
20990	32006
20991	32009
20992	32010
20993	32011
20994	32013
20995	32014
20996	32016
20997	32017
20998	32018
20999	32024
21000	32025
21001	32026
21002	32028
21003	32031
21004	32032
21005	32034
21006	32035
21007	32037
21008	32038
21009	32039
21010	32040
21011	32041
21012	32042
21013	32043
21014	32044
21015	32045
21016	32047
21017	32049
21018	32050
21019	32051
21020	32052
21021	32053
21022	32054
21023	32055
21024	32056
21025	32057
21026	32059
21027	32060
21028	32061
21029	32062
21030	32064
21031	32067
21032	32068
21033	32069
21034	32070
21035	32071
21036	32072
21037	32073
21038	32075
21039	32076
21040	32079
21041	32080
21042	32086
21043	32087
21044	32090
21045	32091
21046	32092
21047	32099
21048	32100
21049	32103
21050	32104
21051	32106
21052	32107
21053	32109
21054	32110
21055	32111
21056	32112
21057	32114
21058	32120
21059	32130
21060	32131
21061	32134
21062	32135
21063	32136
21064	32140
21065	32143
21066	32147
21067	32150
21068	32152
21069	32153
21070	32154
21071	32159
21072	32160
21073	32163
21074	32166
21075	32167
21076	32168
21077	32169
21078	32170
21079	32171
21080	32172
21081	32174
21082	32175
21083	32176
21084	32177
21085	32178
21086	32179
21087	32180
21088	32182
21089	32183
21090	32184
21091	32185
21092	32188
21093	32189
21094	32190
21095	32191
21096	32192
21097	32193
21098	32194
21099	32195
21100	32196
21101	32198
21102	32199
21103	32200
21104	32201
21105	32202
21106	32203
21107	32204
21108	32205
21109	32206
21110	32207
21111	32208
21112	32209
21113	32210
21114	32211
21115	32214
21116	32215
21117	32216
21118	32217
21119	32218
21120	32219
21121	32220
21122	32221
21123	32222
21124	32223
21125	32224
21126	32225
21127	32226
21128	32227
21129	32228
21130	32229
21131	32230
21132	32231
21133	32232
21134	32234
21135	32235
21136	32236
21137	32237
21138	32238
21139	32239
21140	32240
21141	32241
21142	32242
21143	32243
21144	32244
21145	32245
21146	32246
21147	32247
21148	32248
21149	32249
21150	32250
21151	32251
21152	32253
21153	32254
21154	32255
21155	32256
21156	32257
21157	32258
21158	32259
21159	15380
21160	32260
21161	32261
21162	32262
21163	32264
21164	32265
21165	32266
21166	32267
21167	32268
21168	32269
21169	32270
21170	32271
21171	32272
21172	32273
21173	32276
21174	32277
21175	32279
21176	32280
21177	32281
21178	32282
21179	32283
21180	32284
21181	32285
21182	32286
21183	32287
21184	32288
21185	32289
21186	32290
21187	32291
21188	32293
21189	32294
21190	32296
21191	32297
21192	32299
21193	32300
21194	32303
21195	32305
21196	32308
21197	32309
21198	32310
21199	32311
21200	32312
21201	32313
21202	32314
21203	32316
21204	32317
21205	32318
21206	32319
21207	32321
21208	32323
21209	32324
21210	32325
21211	32326
21212	32327
21213	32328
21214	32332
21215	32333
21216	32335
21217	32336
21218	32337
21219	32338
21220	32339
21221	32343
21222	32344
21223	32345
21224	32346
21225	32347
21226	32348
21227	32349
21228	32350
21229	32351
21230	32353
21231	32355
21232	32356
21233	32358
21234	32361
21235	32362
21236	32363
21237	32364
21238	32372
21239	32373
21240	32375
21241	32377
21242	32378
21243	32379
21244	32380
21245	32381
21246	32382
21247	32384
21248	32385
21249	32386
21250	32388
21251	32390
21252	32391
21253	32392
21254	32393
21255	32394
21256	32395
21257	32398
21258	32399
21259	32400
21260	32402
21261	32404
21262	32405
21263	32407
21264	32408
21265	32409
21266	32410
21267	32411
21268	32412
21269	32413
21270	32419
21271	32422
21272	32424
21273	32425
21274	32428
21275	32429
21276	32431
21277	32434
21278	32401
21279	32435
21280	32436
21281	32438
21282	32439
21283	32442
21284	32444
21285	32446
21286	32447
21287	32450
21288	32451
21289	32452
21290	32453
21291	32454
21292	32455
21293	32459
21294	32460
21295	32461
21296	32463
21297	32464
21298	32465
21299	32466
21300	32467
21301	32468
21302	32469
21303	32470
21304	32472
21305	32473
21306	32474
21307	32476
21308	32477
21309	32478
21310	32479
21311	32480
21312	32482
21313	32485
21314	32486
21315	32487
21316	32488
21317	32489
21318	32490
21319	32491
21320	32492
21321	32493
21322	32494
21323	32495
21324	32496
21325	32497
21326	32499
21327	32501
21328	32502
21329	32504
21330	32507
21331	32508
21332	32510
21333	32511
21334	32512
21335	32513
21336	32515
21337	32516
21338	32518
21339	32519
21340	32521
21341	32522
21342	32523
21343	32525
21344	32526
21345	32527
21346	32528
21347	32529
21348	32530
21349	32531
21350	32532
21351	32533
21352	32534
21353	32535
21354	32536
21355	32538
21356	32539
21357	32540
21358	32541
21359	32543
21360	32545
21361	32546
21362	32548
21363	32549
21364	32550
21365	32551
21366	32554
21367	32555
21368	32556
21369	32557
21370	32559
21371	32560
21372	32561
21373	32562
21374	32563
21375	32564
21376	32565
21377	32567
21378	32568
21379	32570
21380	32571
21381	32573
21382	32574
21383	32575
21384	32576
21385	32577
21386	32578
21387	32580
21388	32582
21389	32583
21390	32584
21391	32585
21392	32586
21393	32587
21394	32590
21395	32591
21396	32592
21397	32593
21398	32597
21399	32599
21400	32600
21401	32603
21402	32611
21403	32613
21404	32614
21405	32616
21406	32617
21407	32618
21408	32622
21409	32623
21410	32624
21411	32625
21412	32630
21413	32633
21414	32635
21415	32637
21416	32638
21417	32639
21418	32642
21419	32643
21420	32645
21421	32646
21422	32647
21423	32648
21424	32649
21425	32650
21426	32651
21427	32654
21428	32655
21429	32656
21430	32657
21431	32659
21432	32661
21433	32662
21434	32664
21435	32666
21436	32667
21437	32668
21438	32670
21439	32671
21440	32672
21441	32673
21442	32674
21443	32676
21444	32677
21445	32678
21446	32679
21447	32682
21448	32683
21449	32684
21450	32688
21451	32689
21452	32690
21453	32691
21454	32692
21455	32693
21456	32694
21457	32695
21458	32696
21459	32697
21460	32698
21461	32699
21462	32700
21463	32701
21464	32702
21465	32703
21466	32704
21467	32706
21468	32707
21469	32708
21470	32709
21471	32710
21472	32711
21473	32712
21474	32713
21475	32715
21476	32716
21477	32717
21478	32718
21479	32719
21480	32720
21481	32721
21482	32723
21483	32725
21484	32726
21485	32727
21486	32728
21487	32730
21488	32731
21489	32732
21490	32733
21491	32734
21492	32735
21493	32736
21494	32737
21495	32738
21496	32739
21497	32740
21498	32744
21499	32745
21500	32746
21501	32747
21502	32748
21503	32749
21504	32750
21505	32752
21506	32753
21507	32754
21508	32755
21509	32756
21510	32757
21511	32758
21512	32759
21513	32760
21514	32761
21515	32762
21516	32764
21517	32765
21518	32766
21519	32767
21520	32768
21521	32769
21522	32770
21523	32771
21524	32772
21525	32773
21526	32774
21527	32775
21528	32777
21529	32779
21530	32780
21531	32781
21532	32782
21533	32783
21534	32784
21535	32785
21536	32786
21537	32787
21538	32788
21539	32789
21540	32790
21541	32791
21542	32792
21543	32794
21544	32795
21545	32797
21546	32799
21547	32800
21548	32803
21549	32804
21550	32805
21551	32808
21552	32810
21553	32811
21554	32812
21555	32814
21556	32817
21557	32819
21558	32820
21559	32821
21560	32822
21561	32825
21562	32826
21563	32827
21564	32828
21565	32829
21566	32830
21567	32832
21568	32833
21569	32834
21570	32835
21571	32837
21572	32838
21573	32839
21574	32840
21575	32841
21576	32843
21577	32844
21578	32846
21579	32848
21580	32850
21581	32851
21582	32852
21583	32853
21584	32854
21585	32855
21586	32856
21587	32857
21588	32861
21589	32862
21590	32863
21591	32864
21592	32865
21593	32866
21594	32867
21595	32870
21596	32871
21597	32872
21598	32874
21599	32875
21600	32876
21601	32878
21602	32879
21603	32880
21604	32881
21605	32882
21606	32883
21607	32884
21608	32885
21609	32886
21610	32887
21611	32888
21612	32903
21613	32906
21614	32908
21615	32910
21616	32911
21617	32912
21618	32913
21619	32914
21620	32916
21621	32917
21622	32919
21623	32920
21624	32922
21625	32923
21626	32926
21627	32927
21628	32928
21629	32930
21630	32931
21631	32932
21632	32933
21633	32934
21634	32935
21635	32936
21636	32937
21637	32938
21638	32939
21639	32940
21640	32942
21641	32946
21642	32947
21643	32948
21644	32950
21645	32951
21646	32953
21647	32954
21648	32955
21649	32957
21650	32958
21651	32959
21652	32960
21653	32962
21654	32963
21655	32965
21656	32970
21657	32971
21658	32972
21659	32973
21660	32974
21661	32975
21662	32976
21663	32978
21664	32979
21665	32980
21666	32981
21667	32982
21668	32984
21669	32985
21670	32986
21671	32988
21672	32990
21673	32995
21674	32997
21675	32998
21676	33000
21677	33001
21678	33002
21679	33003
21680	33007
21681	33008
21682	33009
21683	33010
21684	33011
21685	33015
21686	33016
21687	33017
21688	33018
21689	33019
21690	33021
21691	33022
21692	33024
21693	33025
21694	33026
21695	33027
21696	33028
21697	33030
21698	33031
21699	33032
21700	33033
21701	33036
21702	33037
21703	33040
21704	33041
21705	33042
21706	33043
21707	33044
21708	33045
21709	33046
21710	33047
21711	33048
21712	33049
21713	33050
21714	33051
21715	33052
21716	33053
21717	33054
21718	33055
21719	33056
21720	33057
21721	33058
21722	33059
21723	33061
21724	33062
21725	33063
21726	33064
21727	33065
21728	33066
21729	33068
21730	33069
21731	33071
21732	33072
21733	33073
21734	33075
21735	33076
21736	33078
21737	33079
21738	33081
21739	33082
21740	33083
21741	33084
21742	33085
21743	33086
21744	33087
21745	33088
21746	33089
21747	33090
21748	33091
21749	33092
21750	33093
21751	33094
21752	33096
21753	33099
21754	33100
21755	33101
21756	33102
21757	33103
21758	33104
21759	33105
21760	33106
21761	33108
21762	33110
21763	33111
21764	33116
21765	33117
21766	33118
21767	33120
21768	33121
21769	33122
21770	33123
21771	33124
21772	33125
21773	33126
21774	33129
21775	33131
21776	33132
21777	33133
21778	33134
21779	33135
21780	33136
21781	33137
21782	33140
21783	33141
21784	33142
21785	33144
21786	33145
21787	33146
21788	33147
21789	33148
21790	33149
21791	33151
21792	33152
21793	33153
21794	33154
21795	33156
21796	33157
21797	33158
21798	33161
21799	33162
21800	33163
21801	33164
21802	33166
21803	33167
21804	33168
21805	33170
21806	33174
21807	33175
21808	33179
21809	33180
21810	33181
21811	33183
21812	33185
21813	33187
21814	33188
21815	33189
21816	33194
21817	33197
21818	33199
21819	33219
21820	33220
21821	33221
21822	33223
21823	33224
21824	33225
21825	33227
21826	33232
21827	33233
21828	33234
21829	33235
21830	33236
21831	33237
21832	33238
21833	33239
21834	33241
21835	33242
21836	33244
21837	33245
21838	33246
21839	33248
21840	33250
21841	33251
21842	33252
21843	33253
21844	33254
21845	33255
21846	33256
21847	33259
21848	33260
21849	33261
21850	33262
21851	33263
21852	33265
21853	33267
21854	33268
21855	33269
21856	33270
21857	33271
21858	33272
21859	33274
21860	33275
21861	33277
21862	33278
21863	33279
21864	33280
21865	33281
21866	33282
21867	33284
21868	33286
21869	33287
21870	33288
21871	33290
21872	33291
21873	33292
21874	33293
21875	33294
21876	33295
21877	33297
21878	33298
21879	33299
21880	33300
21881	33301
21882	33302
21883	33303
21884	33304
21885	33305
21886	33307
21887	33308
21888	33309
21889	33312
21890	33313
21891	33314
21892	33315
21893	33316
21894	33317
21895	33318
21896	33320
21897	33321
21898	33322
21899	33323
21900	33324
21901	33325
21902	33326
21903	33330
21904	33334
21905	33335
21906	33336
21907	33337
21908	33338
21909	33342
21910	33345
21911	33351
21912	33352
21913	33353
21914	33357
21915	33363
21916	33364
21917	33365
21918	33368
21919	33374
21920	33375
21921	33378
21922	33384
21923	33396
21924	33397
21925	33398
21926	33401
21927	33402
21928	33405
21929	33406
21930	33407
21931	33409
21932	33410
21933	33411
21934	33416
21935	33417
21936	33419
21937	33420
21938	33421
21939	33424
21940	33425
21941	33426
21942	33427
21943	33428
21944	33429
21945	33430
21946	33431
21947	33432
21948	33433
21949	33434
21950	33435
21951	33436
21952	33437
21953	33439
21954	33440
21955	33441
21956	33442
21957	33443
21958	33444
21959	33445
21960	33446
21961	33448
21962	33449
21963	33450
21964	33451
21965	33452
21966	33453
21967	33454
21968	33455
21969	33456
21970	33458
21971	33459
21972	33460
21973	33461
21974	33462
21975	33464
21976	33466
21977	33468
21978	33469
21979	33470
21980	33471
21981	33472
21982	33473
21983	33474
21984	33476
21985	33479
21986	33480
21987	33481
21988	33484
21989	33485
21990	33486
21991	33487
21992	33488
21993	33489
21994	33490
21995	33491
21996	33492
21997	33495
21998	33496
21999	33497
22000	33499
22001	33500
22002	33501
22003	33502
22004	33504
22005	33506
22006	33507
22007	33508
22008	33510
22009	33511
22010	33513
22011	33515
22012	33517
22013	33520
22014	33521
22015	33522
22016	33523
22017	33526
22018	33530
22019	33531
22020	33533
22021	33537
22022	33538
22023	33541
22024	33544
22025	33545
22026	33546
22027	33548
22028	33549
22029	33551
22030	33552
22031	33553
22032	33555
22033	33556
22034	33557
22035	33558
22036	33559
22037	33561
22038	33563
22039	33564
22040	33565
22041	33566
22042	33568
22043	33571
22044	33572
22045	33573
22046	33574
22047	33575
22048	33576
22049	33577
22050	33578
22051	33579
22052	33580
22053	33581
22054	33582
22055	33583
22056	33586
22057	33588
22058	33589
22059	33590
22060	33593
22061	33594
22062	33595
22063	33596
22064	33597
22065	33599
22066	33601
22067	33602
22068	33605
22069	33606
22070	33607
22071	33611
22072	33614
22073	33617
22074	33620
22075	33622
22076	33624
22077	33625
22078	33626
22079	33627
22080	33629
22081	33630
22082	33631
22083	33633
22084	33634
22085	33635
22086	33636
22087	33637
22088	33638
22089	33639
22090	33640
22091	33641
22092	33644
22093	33648
22094	33659
22095	33661
22096	33662
22097	33667
22098	33668
22099	33669
22100	33670
22101	33673
22102	33676
22103	33684
22104	33685
22105	33692
22106	33696
22107	33697
22108	33699
22109	33701
22110	33702
22111	33704
22112	33705
22113	33706
22114	33711
22115	33714
22116	33717
22117	33719
22118	33721
22119	33723
22120	33724
22121	33726
22122	33728
22123	33730
22124	33731
22125	33736
22126	33737
22127	33740
22128	33742
22129	33743
22130	33745
22131	33747
22132	33749
22133	33751
22134	33752
22135	33753
22136	33754
22137	33755
22138	33759
22139	33760
22140	33761
22141	33763
22142	33765
22143	33768
22144	33770
22145	33771
22146	33772
22147	33773
22148	33774
22149	33775
22150	33776
22151	33777
22152	33778
22153	33779
22154	33780
22155	33781
22156	33782
22157	33784
22158	33786
22159	33787
22160	33788
22161	33791
22162	33792
22163	33793
22164	33794
22165	33796
22166	33798
22167	33800
22168	33801
22169	33802
22170	33804
22171	33805
22172	33808
22173	33809
22174	33812
22175	33814
22176	33815
22177	33816
22178	33818
22179	33821
22180	33822
22181	33823
22182	33824
22183	33825
22184	33826
22185	33827
22186	33828
22187	33829
22188	33830
22189	33832
22190	33833
22191	33834
22192	33835
22193	33836
22194	33837
22195	33838
22196	33840
22197	33842
22198	33846
22199	33847
22200	33848
22201	33850
22202	33851
22203	33852
22204	33854
22205	33855
22206	33856
22207	33857
22208	33858
22209	33860
22210	33861
22211	33862
22212	33863
22213	33864
22214	33865
22215	33866
22216	33867
22217	33868
22218	33869
22219	33870
22220	33871
22221	33872
22222	33874
22223	33875
22224	33876
22225	33877
22226	33878
22227	33879
22228	33881
22229	33882
22230	33883
22231	33884
22232	33885
22233	33886
22234	33887
22235	33888
22236	33889
22237	33890
22238	33891
22239	33892
22240	33893
22241	33894
22242	33895
22243	33896
22244	33898
22245	33899
22246	33901
22247	33902
22248	33904
22249	33905
22250	33906
22251	33909
22252	33910
22253	33913
22254	33915
22255	33917
22256	33919
22257	33920
22258	33921
22259	33923
22260	33924
22261	33927
22262	33928
22263	33930
22264	33935
22265	33936
22266	33937
22267	33940
22268	33941
22269	33942
22270	33943
22271	33946
22272	33948
22273	33952
22274	33958
22275	33959
22276	33962
22277	33963
22278	33964
22279	33967
22280	33970
22281	33971
22282	33972
22283	33973
22284	33974
22285	33975
22286	33977
22287	33980
22288	33983
22289	33984
22290	33985
22291	33986
22292	33987
22293	33988
22294	33989
22295	33990
22296	33991
22297	33995
22298	33998
22299	34000
22300	34002
22301	34004
22302	34005
22303	34008
22304	34009
22305	34010
22306	34011
22307	34012
22308	34013
22309	34014
22310	34015
22311	34016
22312	34017
22313	34018
22314	34020
22315	34022
22316	34023
22317	34024
22318	34027
22319	34028
22320	34029
22321	34030
22322	34031
22323	34032
22324	34033
22325	34037
22326	34038
22327	34040
22328	34042
22329	34043
22330	34044
22331	34045
22332	34047
22333	34050
22334	34051
22335	34054
22336	34056
22337	34057
22338	34058
22339	34060
22340	34061
22341	34062
22342	34063
22343	34064
22344	34065
22345	34066
22346	34067
22347	34068
22348	34071
22349	34072
22350	34074
22351	34075
22352	34076
22353	34079
22354	34081
22355	34082
22356	34085
22357	34086
22358	34087
22359	34089
22360	34092
22361	34093
22362	34094
22363	34095
22364	34097
22365	34098
22366	34100
22367	34103
22368	34104
22369	34105
22370	34106
22371	34107
22372	34110
22373	34111
22374	34115
22375	34117
22376	34118
22377	34119
22378	34123
22379	34126
22380	34127
22381	34132
22382	34134
22383	34135
22384	34137
22385	34145
22386	34146
22387	34150
22388	34152
22389	34155
22390	34157
22391	34158
22392	34159
22393	34160
22394	34161
22395	34163
22396	34164
22397	34165
22398	34166
22399	34167
22400	34169
22401	34171
22402	34173
22403	34174
22404	34175
22405	34177
22406	34178
22407	34181
22408	34182
22409	34183
22410	34184
22411	34185
22412	34186
22413	34190
22414	34191
22415	34193
22416	34195
22417	34197
22418	34199
22419	34200
22420	34201
22421	34205
22422	34206
22423	34207
22424	34209
22425	34210
22426	34211
22427	34212
22428	34215
22429	34216
22430	34217
22431	34218
22432	34219
22433	34221
22434	34222
22435	34224
22436	34225
22437	34226
22438	34227
22439	34228
22440	34229
22441	34231
22442	34232
22443	34234
22444	34236
22445	34238
22446	34239
22447	34240
22448	34241
22449	34243
22450	34244
22451	34245
22452	34248
22453	34249
22454	34250
22455	34251
22456	34252
22457	34254
22458	34256
22459	34257
22460	34258
22461	34259
22462	34260
22463	34264
22464	34265
22465	34268
22466	34272
22467	34273
22468	34274
22469	34277
22470	34278
22471	34279
22472	34283
22473	34286
22474	34287
22475	34288
22476	34290
22477	34295
22478	34296
22479	34299
22480	34300
22481	34302
22482	34303
22483	34304
22484	34306
22485	34307
22486	34308
22487	34309
22488	34310
22489	34311
22490	34312
22491	34313
22492	34314
22493	34315
22494	34317
22495	34318
22496	34319
22497	34320
22498	34322
22499	34323
22500	34325
22501	34326
22502	34328
22503	34331
22504	34332
22505	34333
22506	34335
22507	34339
22508	34340
22509	34342
22510	34343
22511	34346
22512	34348
22513	34350
22514	34354
22515	34356
22516	34357
22517	34358
22518	34359
22519	34363
22520	34365
22521	34366
22522	34372
22523	34377
22524	34386
22525	34387
22526	34388
22527	34389
22528	34390
22529	34391
22530	34393
22531	34394
22532	34397
22533	34398
22534	34399
22535	34404
22536	34406
22537	34407
22538	34408
22539	34410
22540	34415
22541	34419
22542	34421
22543	34436
22544	34444
22545	34451
22546	34457
22547	34467
22548	34470
22549	34472
22550	34474
22551	34476
22552	34477
22553	34478
22554	34492
22555	34496
22556	34498
22557	34500
22558	34501
22559	34503
22560	34507
22561	34508
22562	34509
22563	34510
22564	34511
22565	34514
22566	34516
22567	34521
22568	34522
22569	34526
22570	34533
22571	34534
22572	34536
22573	34537
22574	34538
22575	34539
22576	34540
22577	34542
22578	34543
22579	34546
22580	34549
22581	34551
22582	34552
22583	34553
22584	34554
22585	34556
22586	34558
22587	34559
22588	34563
22589	34566
22590	34567
22591	34571
22592	34574
22593	34576
22594	34577
22595	34578
22596	34579
22597	34580
22598	34581
22599	34582
22600	34588
22601	34589
22602	34592
22603	34593
22604	34594
22605	34595
22606	34596
22607	34597
22608	34598
22609	34599
22610	34600
22611	34601
22612	34602
22613	34604
22614	34605
22615	34606
22616	34608
22617	34609
22618	34610
22619	34611
22620	34612
22621	34613
22622	34614
22623	34615
22624	34617
22625	34618
22626	34619
22627	34620
22628	34622
22629	34623
22630	34624
22631	34625
22632	34626
22633	34627
22634	34629
22635	34630
22636	34631
22637	34632
22638	34633
22639	34634
22640	34635
22641	34637
22642	34640
22643	34641
22644	34642
22645	34647
22646	34648
22647	34649
22648	34650
22649	34651
22650	34652
22651	34653
22652	34654
22653	34655
22654	34656
22655	34657
22656	34658
22657	34659
22658	34660
22659	34661
22660	34662
22661	34663
22662	34664
22663	34665
22664	34667
22665	34668
22666	34669
22667	34671
22668	34672
22669	34674
22670	34675
22671	34676
22672	34677
22673	34678
22674	34679
22675	34680
22676	34681
22677	34685
22678	34686
22679	34687
22680	34688
22681	34689
22682	34691
22683	34692
22684	34693
22685	34694
22686	34695
22687	34696
22688	34697
22689	34698
22690	34700
22691	34701
22692	34704
22693	34706
22694	34707
22695	34708
22696	34709
22697	34711
22698	34713
22699	34714
22700	34717
22701	34718
22702	34721
22703	34723
22704	34724
22705	34725
22706	34726
22707	34727
22708	34728
22709	34729
22710	34731
22711	34732
22712	34733
22713	34734
22714	34735
22715	34736
22716	34737
22717	34738
22718	34745
22719	34747
22720	34753
22721	34756
22722	34757
22723	34758
22724	34760
22725	34761
22726	34762
22727	34763
22728	34766
22729	34767
22730	34770
22731	34771
22732	34772
22733	34773
22734	34774
22735	34775
22736	34776
22737	34777
22738	34779
22739	34780
22740	34781
22741	34782
22742	34783
22743	34785
22744	34786
22745	34788
22746	34790
22747	34792
22748	34793
22749	34794
22750	34795
22751	34796
22752	34797
22753	34798
22754	34799
22755	34800
22756	34801
22757	34802
22758	34803
22759	34804
22760	34805
22761	34806
22762	34807
22763	34809
22764	34810
22765	34811
22766	34813
22767	34814
22768	34815
22769	34816
22770	34817
22771	34818
22772	34819
22773	34820
22774	34822
22775	34823
22776	34824
22777	34825
22778	34826
22779	34827
22780	34828
22781	34829
22782	34830
22783	34831
22784	34832
22785	34833
22786	34835
22787	34836
22788	34843
22789	34844
22790	34845
22791	34846
22792	34847
22793	34848
22794	34849
22795	34850
22796	34851
22797	34852
22798	34853
22799	34854
22800	34855
22801	34856
22802	34857
22803	34860
22804	34861
22805	34862
22806	34863
22807	34864
22808	34865
22809	34866
22810	34867
22811	34869
22812	34870
22813	34871
22814	34872
22815	34873
22816	34874
22817	34875
22818	34876
22819	34877
22820	34878
22821	34879
22822	34881
22823	34882
22824	34883
22825	34884
22826	34886
22827	34888
22828	34889
22829	34892
22830	34894
22831	34895
22832	34896
22833	34898
22834	34899
22835	34900
22836	34901
22837	34902
22838	34903
22839	34904
22840	34906
22841	34907
22842	34909
22843	34911
22844	34912
22845	34915
22846	34916
22847	34917
22848	34918
22849	34920
22850	34921
22851	34923
22852	34924
22853	34926
22854	34927
22855	34928
22856	34929
22857	34930
22858	34931
22859	34932
22860	34933
22861	34935
22862	34936
22863	34937
22864	34938
22865	34939
22866	34940
22867	34941
22868	34942
22869	34944
22870	34945
22871	34946
22872	34947
22873	34948
22874	34949
22875	34950
22876	34951
22877	34952
22878	34953
22879	34954
22880	34955
22881	34956
22882	34960
22883	34961
22884	34962
22885	34963
22886	34964
22887	34965
22888	34966
22889	34967
22890	34968
22891	34969
22892	34971
22893	34972
22894	34973
22895	34974
22896	34975
22897	34977
22898	34978
22899	34979
22900	34981
22901	34982
22902	34983
22903	34984
22904	34985
22905	34986
22906	34987
22907	34989
22908	34992
22909	34994
22910	34996
22911	34997
22912	34998
22913	35002
22914	35004
22915	35005
22916	35006
22917	35007
22918	35009
22919	35010
22920	35011
22921	35012
22922	35013
22923	35014
22924	35016
22925	35017
22926	35018
22927	35019
22928	35020
22929	35022
22930	35023
22931	35024
22932	35025
22933	35026
22934	35028
22935	35029
22936	35031
22937	35032
22938	35034
22939	35035
22940	35037
22941	35038
22942	35039
22943	35040
22944	35041
22945	35042
22946	35044
22947	35045
22948	35047
22949	35048
22950	35049
22951	35050
22952	35051
22953	35052
22954	35054
22955	35055
22956	35056
22957	35057
22958	35058
22959	35059
22960	35060
22961	35061
22962	35062
22963	35064
22964	35065
22965	35066
22966	35068
22967	35069
22968	35070
22969	35071
22970	35072
22971	35074
22972	35075
22973	35076
22974	35077
22975	35078
22976	35079
22977	23317
22978	35080
22979	35081
22980	35082
22981	35084
22982	35085
22983	35086
22984	35088
22985	35089
22986	35090
22987	35091
22988	35092
22989	35093
22990	35094
22991	35095
22992	35096
22993	35098
22994	35102
22995	35105
22996	35106
22997	35107
22998	35108
22999	35109
23000	35110
23001	35111
23002	35112
23003	35113
23004	35114
23005	35116
23006	35117
23007	35118
23008	35119
23009	35123
23010	35124
23011	35125
23012	35126
23013	35127
23014	35128
23015	35129
23016	35131
23017	35132
23018	35133
23019	35136
23020	35139
23021	35140
23022	35142
23023	35143
23024	35144
23025	35146
23026	35147
23027	35148
23028	35150
23029	35151
23030	22498
23031	35152
23032	35153
23033	35154
23034	35155
23035	35156
23036	35157
23037	35158
23038	35159
23039	35161
23040	35162
23041	35163
23042	35164
23043	35165
23044	35166
23045	35167
23046	35169
23047	35170
23048	35171
23049	35172
23050	35173
23051	35174
23052	35175
23053	35176
23054	35178
23055	35179
23056	35180
23057	35181
23058	35182
23059	35183
23060	35184
23061	35186
23062	35188
23063	35190
23064	35191
23065	35192
23066	35193
23067	35194
23068	35195
23069	35197
23070	35198
23071	35199
23072	35200
23073	35203
23074	35204
23075	35205
23076	35206
23077	35207
23078	35208
23079	35209
23080	35210
23081	35211
23082	35212
23083	35213
23084	35214
23085	35215
23086	35216
23087	35217
23088	35218
23089	35219
23090	35220
23091	35221
23092	35222
23093	35223
23094	35224
23095	35225
23096	35226
23097	35227
23098	35229
23099	35230
23100	35231
23101	35232
23102	35235
23103	35236
23104	35237
23105	35239
23106	35243
23107	35244
23108	35245
23109	35246
23110	35247
23111	35248
23112	35249
23113	35250
23114	35251
